id_key,tdu_company_name,rep_company,product,kwh500,kwh1000,kwh2000,fees_credits,pre_paid,time_of_use,fixed,rate_type,renewable,term_value,cancel_fee,website,special_terms,terms_url,promotion,promotion_desc,facts_url,enroll_url,prepaid_url,enroll_phone,new_customer,min_usage_fees_credits,language,rating,zipcodes,pdf_filepath
16445,AEP TEXAS CENTRAL COMPANY,AMBIT ENERGY,Lone Star Flex,0.18600000000000005,0.17600000000000002,0.172,,False,False,0.0,Variable,15.0,1.0,0.00,,,https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService,False,,https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_0ENR1654_288_1/EN,,,,False,False,,3.0,[],data\PDFs\16445-062520-00-55-24.pdf
16469,AEP TEXAS CENTRAL COMPANY,AMBIT ENERGY,Ambit Green Texas Flex,0.188,0.17800000000000002,0.174,,False,False,0.0,Variable,100.0,1.0,0.00,,,https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService,False,,https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_0ENR1662_288_1/EN,,,,False,False,,3.0,[],data\PDFs\16469-062520-00-55-25.pdf
16521,AEP TEXAS CENTRAL COMPANY,CHAMPION ENERGY SERVICES LLC,Champ Saver-12,0.12,0.111,0.107,,False,False,1.0,Fixed,16.0,12.0,150.00,,,https://web.championenergyservices.com/Portals/0/Documents/FulfillmentDocuments_TX/Residential/TOS/TEXAS_TOS_050118.pdf,False,,https://docs.championenergyservices.com/ExternalDocs?planname=PN2413&state=TX&language=EN,,,,False,False,,5.0,[],None
16522,AEP TEXAS CENTRAL COMPANY,CHAMPION ENERGY SERVICES LLC,Green Energy-24,0.12300000000000001,0.114,0.11,,False,False,1.0,Fixed,100.0,24.0,250,,,https://web.championenergyservices.com/Portals/0/Documents/FulfillmentDocuments_TX/Residential/TOS/TEXAS_TOS_050118.pdf,False,,https://docs.championenergyservices.com/ExternalDocs?planname=PN2414&state=TX&language=EN,,,,False,False,,5.0,[],None
16523,AEP TEXAS CENTRAL COMPANY,CHAMPION ENERGY SERVICES LLC,Champ Saver-24,0.11699999999999999,0.10800000000000001,0.10400000000000001,,False,False,1.0,Fixed,16.0,24.0,250.00,,,https://web.championenergyservices.com/Portals/0/Documents/FulfillmentDocuments_TX/Residential/TOS/TEXAS_TOS_050118.pdf,False,,https://docs.championenergyservices.com/ExternalDocs?planname=PN2418&state=TX&language=EN,,,,False,False,,5.0,[],None
16759,AEP TEXAS CENTRAL COMPANY,AMBIT ENERGY,Lone Star Plus 12,0.155,0.141,0.129,Tiered Rate Plan. See Fact Sheet for details.,False,False,1.0,Fixed,15.0,12.0,199.00,,A 12-month plan that may suit Customers with higher usage. A monthly E-Plan credit is available for this product by successfully enrolling in Ambit Energy’s Paperless Billing and Automatic Payment programs when you sign up for new service. See Electricity Facts Label for discount information and enrollment requirements.,https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService,False,,https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLEDT_12ENR1672_288_1,,,,False,True,,3.0,[],data\PDFs\16759-062520-00-55-27.pdf
16765,AEP TEXAS CENTRAL COMPANY,AMBIT ENERGY,Lone Star Basic 12,0.147,0.136,0.156,Tiered Rate Plan. See Fact Sheet for details.,False,False,1.0,Fixed,15.0,12.0,199.00,,A no frills term plan without base charges. It’s that simple. A monthly E-Plan credit is available for this product by successfully enrolling in Ambit Energy’s Paperless Billing and Automatic Payment programs when you sign up for new service. See Electricity Facts Label for discount information and enrollment requirements.,https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService,False,,https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLEDT_12ENR1670_288_1,,,,False,True,,3.0,[],data\PDFs\16765-062520-00-55-27.pdf
16778,AEP TEXAS CENTRAL COMPANY,Pogo Energy,100% Clean Energy Plan 5,0.16399999999999998,0.14,0.128,,True,False,1.0,Fixed,100.0,0.0,0.00,,"100% clean energy, plus you could save $300 or more on your electricity with Pogo Energy*.<br />No deposits. No contracts. No BS (bill shock).<br />Track your usage every day.<br />Plus no 'gotcha' fees for disconnects or late payments.<br />Start for as little as $20 and get your first 3 days free.",https://pogoenergy.com/wp-content/uploads/2020/01/Pogo_Energy_TOS_20200110.pdf?utm_source=powertochoose&utm_medium=tos&utm_content=aepcentral,False,,https://pogoenergy.com/wp-content/uploads/2020/04/Pogo_Energy_EFL_AEP_Central_20200429.pdf?utm_source=powertochoose&utm_medium=efl&utm_content=aepcentral,,https://pogoenergy.com/wp-content/uploads/2020/01/Pogo_Energy_PDS_20200110.pdf?utm_source=powertochoose&utm_medium=pds&utm_content=aepcentral,,False,False,,2.0,[],None
17243,AEP TEXAS CENTRAL COMPANY,TARA ENERGY,PTC Plan - 12,0.114,0.114,0.114,,False,False,1.0,Fixed,10.0,12.0,175.00 per ESIID,,"Lock in your energy rate for 12 months with no Base Charges, no Minimum Use fees or Payment fees!! Transmission and distribution costs passed through at cost.Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-866-438-8272",https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=A1/xg8+QheM=&RCID=C2EGh7SsiDo=&L=6f+Ch9flI7k=,False,,https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=A1/xg8+QheM=&RCID=C2EGh7SsiDo=&L=6f+Ch9flI7k=,,,,True,False,,1.0,[],data\PDFs\17243-062520-00-55-27.pdf
17245,AEP TEXAS CENTRAL COMPANY,TARA ENERGY,PTC Plan - 24,0.114,0.114,0.114,,False,False,1.0,Fixed,10.0,24.0,175.00 per ESIID,,"Lock in your energy rate for 24 months with no Base Charges, no Minimum Use fees or Payment fees!! Transmission and distribution costs passed through at cost. Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-866-438-8272.",https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=aArET0ipsFw=&RCID=C2EGh7SsiDo=&L=6f+Ch9flI7k=,False,,https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=nsHMnWT0EBQ=&RCID=C2EGh7SsiDo=&L=6f+Ch9flI7k=,,,,True,False,,1.0,[],data\PDFs\17245-062520-00-55-27.pdf
17275,AEP TEXAS CENTRAL COMPANY,JUST ENERGY,PTC Plan - 12,0.128,0.128,0.128,,False,False,1.0,Fixed,10.0,12.0,175.00 per ESIID,,Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-877-587-8674,https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=my9x0ElcH4Q=&RCID=nnkoyMHsHd8=&L=6f+Ch9flI7k=,False,,https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=my9x0ElcH4Q=&RCID=nnkoyMHsHd8=&L=6f+Ch9flI7k=,,,,True,False,,1.0,[],data\PDFs\17275-062520-00-55-28.pdf
17277,AEP TEXAS CENTRAL COMPANY,JUST ENERGY,PTC Plan - 24,0.133,0.133,0.133,,False,False,1.0,Fixed,10.0,24.0,175.00 per ESIID,,Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-877-587-8674,https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=TyROgAsau3I=&RCID=nnkoyMHsHd8=&L=6f+Ch9flI7k=,False,,https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=TyROgAsau3I=&RCID=nnkoyMHsHd8=&L=6f+Ch9flI7k=,,,,True,False,,1.0,[],data\PDFs\17277-062520-00-55-28.pdf
17305,AEP TEXAS CENTRAL COMPANY,AMIGO ENERGY,PTC Plan - 12,0.11199999999999999,0.11199999999999999,0.11199999999999999,,False,False,1.0,Fixed,10.0,12.0,175.00 per ESIID,,"Lock in your energy rate for 12 months with no Base Charges, no Minimum Use fees or Payment fees!! Transmission and distribution costs passed through at cost. Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-888-995-9299",https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=Bi8knkBjNR4=&RCID=mUrxqmy/vq8=&L=6f+Ch9flI7k=,False,,https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=Bi8knkBjNR4=&RCID=mUrxqmy/vq8=&L=6f+Ch9flI7k=,,,,True,False,,1.0,[],data\PDFs\17305-062520-00-55-29.pdf
17307,AEP TEXAS CENTRAL COMPANY,AMIGO ENERGY,PTC Plan - 24,0.11199999999999999,0.11199999999999999,0.11199999999999999,,False,False,1.0,Fixed,10.0,24.0,175.00 per ESIID,,"Lock in your energy rate for 24 months with no Base Charges, no Minimum Use fees or Payment fees!! Transmission and distribution costs passed through at cost. Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-888-995-9299",https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=GGG5M33uc7E=&RCID=mUrxqmy/vq8=&L=6f+Ch9flI7k=,False,,https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=GGG5M33uc7E=&RCID=mUrxqmy/vq8=&L=6f+Ch9flI7k=,,,,True,False,,1.0,[],data\PDFs\17307-062520-00-55-29.pdf
16823,AEP TEXAS CENTRAL COMPANY,TXU ENERGY,Value Edge 12,0.149,0.105,0.132,Managing your budget just got easier with a $30 bill credit that’s automatically applied each month when your usage is 800 kWh or more.,False,False,1.0,Fixed,6.0,12.0,150.00,,Your actual average price per kWh for electricity service will depend on your usage as shown in the Electricity Facts Label (EFL). The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges.,https://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf,False,,https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=TCX30VALED12AY&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_AEPTCC,,,,True,True,,5.0,[],data\PDFs\16823-062520-00-55-29.pdf
17500,AEP TEXAS CENTRAL COMPANY,V247 POWER CORPORATION,Summer Savings 12 Online Exclusive,0.12,0.115,0.113,,False,False,1.0,Fixed,16.0,12.0,250.00,,"Our Summer Savings 12 plan is straightforward with no gimmicks. Just a simple low energy rate, no matter how much electricity you use.",https://v247power.com/Docs/TOS/v247power_TOS.pdf,True,,https://v247power.com/EFL/Resi/E/2020-06-24343FLEXAEPC6.64412.pdf,,,,True,False,,4.0,[],data\PDFs\17500-062520-00-55-31.pdf
17501,AEP TEXAS CENTRAL COMPANY,V247 POWER CORPORATION,Summer Savings 24 Online Exclusive,0.11900000000000001,0.114,0.11199999999999999,,False,False,1.0,Fixed,16.0,24.0,325.00,,"Our Summer Savings 24 plan is straightforward with no gimmicks. Just simple low energy rate, no matter how much electricity you use.",https://v247power.com/Docs/TOS/v247power_TOS.pdf,True,,https://v247power.com/EFL/Resi/E/2020-06-24345FLEXAEPC6.54424.pdf,,,,True,False,,4.0,[],data\PDFs\17501-062520-00-55-33.pdf
17622,AEP TEXAS CENTRAL COMPANY,Express Energy,Fast Lane 12 🚩,0.138,0.069,0.129,Tiered Plan,False,False,1.0,Fixed,6.0,12.0,20 per month remaining,,This is a discrete usage band plan. Please open and read the Energy Facts Label (EFL). Features Auto Pay and Paperless bills & documents.,https://www.myexpressenergy.com/Docs/TOSA_ExpressEnergy.pdf,False,,https://www.myexpressenergy.com/viewpdf.aspx/?Docs/efl_fastva12hab_a.pdf,,,,True,True,,1.0,[],None
18355,AEP TEXAS CENTRAL COMPANY,AMBIT ENERGY,Lone Star Plus 24,0.152,0.138,0.128,Tiered Rate Plan. See Fact Sheet for details.,False,False,1.0,Fixed,15.0,24.0,199.00,,A monthly E-Plan credit is available for this product by successfully enrolling in Ambit Energy’s Paperless Billing and Automatic Payment programs when you sign up for new service. See Electricity Facts Label for discount information and enrollment requirements.,https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService,False,,https://mediaserver.ambitenergy.com/media/get/TXLSPLUS_A_1712_288_1/EN,,,,False,True,,3.0,[],data\PDFs\18355-062520-00-55-33.pdf
18370,AEP TEXAS CENTRAL COMPANY,CIRRO ENERGY,Smart Simple 24,0.114,0.11,0.10800000000000001,,False,False,1.0,Fixed,12.0,24.0,200.00,,"Paperless eBill and Bill Alert Options ::: 24/7 Local Customer Service ::: NO FEES for VISA, DISCOVER & MC::: Easy Online Account Access ::: This offer is for new customers only",https://www.cirroenergy.com/files/0901751880b58ee7.pdf,False,,https://www.cirroenergy.com/files/090175188263e81d.pdf,,,,True,False,,3.0,[],data\PDFs\18370-062520-00-55-34.pdf
18407,AEP TEXAS CENTRAL COMPANY,WINDROSE ENERGY,Windrose Saver 12,0.11599999999999999,0.11199999999999999,0.109,,False,False,1.0,Fixed,15.0,12.0,125.00,,,https://signup.windroseenergy.com/Home/TOS?productId=89636,False,,https://signup.windroseenergy.com/Home/EFl?productId=112213,,,,False,False,,3.0,[],data\PDFs\18407-062520-00-55-34.pdf
18460,AEP TEXAS CENTRAL COMPANY,CIRRO ENERGY,Smart Simple Select 18,0.113,0.109,0.107,,False,False,1.0,Fixed,12.0,18.0,150.00,,"Paperless eBill and Bill Alert Options ::: 24/7 Local Customer Service ::: NO FEES for VISA, DISCOVER & MC::: Easy Online Account Access ::: This offer is for new customers only",https://www.cirroenergy.com/files/0901751880b58ee7.pdf,False,,https://www.cirroenergy.com/files/0901751882570897.pdf,,,,True,False,,3.0,[],data\PDFs\18460-062520-00-55-34.pdf
18463,AEP TEXAS CENTRAL COMPANY,Discount Power,Wise Buy 24,0.147,0.12300000000000001,0.121,"Usage charge: $0 if monthly usage is 1000 kWh or more; for usage under 1000 kWh, a $9.95 per month charge is applied. ",False,False,1.0,Fixed,12.0,24.0,200.00,,"Electronic Billing and auto payment via bank draft, credit card, or debit card available. This offer is for new customers only. Enroll through Power to Choose or by using special promo code; Promo Code Required: WQ4135.",https://www.discountpowertx.com/files/09017518809dd16a.pdf,False,,https://www.discountpowertx.com/files/0901751882570957.pdf,,,,True,True,,3.0,[],data\PDFs\18463-062520-00-55-34.pdf
18540,AEP TEXAS CENTRAL COMPANY,CHAMPION ENERGY SERVICES LLC,Free Weekends-12,0.12,0.111,0.107,,False,True,1.0,Fixed,16.0,12.0,150.00,,"Free electricity during the weekends (all day Saturday and Sunday, from 12 midnight Friday night to 11:59pm Sunday night).Lock in a fixed rate by calling 877.653.5090. 24/7 Customer Care based in Texas. Weekly usage reports, free payment options, and Connect-A-Friend Referral program. Champion Energy ranks “Highest in Customer Satisfaction with Retail Electric Service in Texas” according to the J.D. Power 2015 Texas Residential Retail Electric Service Satisfaction Study and is A+ Rated with the BBB.Studies and is A+ Rated with the BBB and winner of the 2013 Pinnacle Award.",https://web.championenergyservices.com/Portals/0/Documents/FulfillmentDocuments_TX/Residential/TOS/TEXAS_TOS_050118.pdf,False,,https://docs.championenergyservices.com/ExternalDocs?planname=PN2415&state=TX&language=EN,,,,False,False,,5.0,[],None
18740,AEP TEXAS CENTRAL COMPANY,INFUSE ENERGY LLC,Essential Infusion 12,0.109,0.10300000000000001,0.1,,False,False,1.0,Fixed,19.0,12.0,200.00,,"Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20180913-000000-English%20(Resi%20+%20Sm%20Comm).pdf,False,,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202006/EFL-20200624-012353-AEPS-Essential Infusion 12 (English).pdf,,,,True,False,,4.0,[],data\PDFs\18740-062520-00-55-35.pdf
18764,AEP TEXAS CENTRAL COMPANY,INFUSE ENERGY LLC,Essential Infusion 24,0.10800000000000001,0.102,0.099,,False,False,1.0,Fixed,19.0,24.0,300.00,,"Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20180913-000000-English%20(Resi%20+%20Sm%20Comm).pdf,False,,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202006/EFL-20200624-002706-AEPS-Essential Infusion 24 (English).pdf,,,,True,False,,4.0,[],data\PDFs\18764-062520-00-55-35.pdf
18881,AEP TEXAS CENTRAL COMPANY,4CHANGE ENERGY,Planet Saver 12,0.115,0.106,0.102,,False,False,1.0,Fixed,100.0,12.0,20 per month remaining,,,https://www.4changeenergy.com/Docs/TOSA_4ChangeEnergy.pdf,False,,https://www.4changeenergy.com/Docs/efl_plasvb12had_a.pdf,,,,True,False,,1.0,[],None
18952,AEP TEXAS CENTRAL COMPANY,TXU ENERGY,Simple Value 12,0.136,0.122,0.115,,False,False,1.0,Fixed,6.0,12.0,150.00,,Your actual average price per kWh for electricity service will depend on your usage as shown in the Electricity Facts Label (EFL). The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges.,https://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf,False,,https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=TCXSIMVL1212AH&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_AEPTCC,,,,True,False,,5.0,[],data\PDFs\18952-062520-00-55-35.pdf
18981,AEP TEXAS CENTRAL COMPANY,TXU ENERGY,Solar Advantage 12,0.166,0.152,0.145,,False,False,1.0,Fixed,100.0,12.0,150.00,,Your actual average price per kWh for electricity service will depend on your usage as shown in the EFL. The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges.,https://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf,False,,https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=TCXSOLAD1212AG&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_AEPTCC,,,,True,False,,5.0,[],data\PDFs\18981-062520-00-55-36.pdf
19458,AEP TEXAS CENTRAL COMPANY,ENTRUST ENERGY INC,Entrust 24,0.11900000000000001,0.11,0.105,,False,False,1.0,Fixed,17.0,24.0,150.00,,,https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCTMARKETING/Entrust.TOS.06132019.English_27dfca9c-0d24-4bea-84f8-bb4a52043554.pdf,False,,https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCT/TXN4F24D0DG015_20200427_ENG_f6cbc89c-e697-4b4e-b81b-7a048aa07bfe.pdf,,,,True,False,,1.0,[],data\PDFs\19458-062520-00-55-36.pdf
19460,AEP TEXAS CENTRAL COMPANY,ENTRUST ENERGY INC,Entrust 12,0.12,0.111,0.106,,False,False,1.0,Fixed,17.0,12.0,150.00,,,https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCTMARKETING/Entrust.TOS.06132019.English_f0330e00-2b97-424c-b02e-4e55a019cf4c.pdf,False,,https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCT/TXN4F12D0DG015_20200427_ENG_670f0724-9111-4e52-a029-36f7f421160e.pdf,,,,True,False,,1.0,[],data\PDFs\19460-062520-00-55-36.pdf
19775,AEP TEXAS CENTRAL COMPANY,STREAM ENERGY,Simple & Secure - 36 Month Plan,0.134,0.109,0.109,"In any given month where your total kilowatt hour usage is less than or equal to 999 kWh, the price will be 13.4¢ per kWh. In any given month where your total usage is greater than or equal to 1000 kWh, your price will be 10.9¢ per kWh cents per kWh.
",False,False,1.0,Fixed,10.0,36.0,250.00,,A simple 36-month fixed rate plan for new customers with Stream. Our Simple & Secure Plan isn't like all those energy plans that show you an energy charge PLUS a transmission and distribution charge. We give you an all-inclusive price so you know what you will pay each month. There is no minimum usage. Please note that this product contains fixed prices that are based upon your usage.,https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/090175188219349c.pdf,False,,https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/090175188246189e.pdf,,,,True,True,,3.0,[],data\PDFs\19775-062520-00-55-37.pdf
