[idKey],[TduCompanyName],[RepCompany],[Product],[kwh500],[kwh1000],[kwh2000],[Fees/Credits],[PrePaid],[TimeOfUse],[Fixed],[RateType],[Renewable],[TermValue],[CancelFee],[Website],[SpecialTerms],[TermsURL],[Promotion],[PromotionDesc],[FactsURL],[EnrollURL],[PrepaidURL],[EnrollPhone],[NewCustomer],[MinUsageFeesCredits],[Language],[Rating]
13021,AEP TEXAS CENTRAL COMPANY,SOUTHWEST POWER & LIGHT,Texas Saver Fixed Rate Autopay E-Plan,0.116,0.104,0.098,,False,False,1.0,Fixed,16.0,36.0,175.00,http://www.southwestpl.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRCPLF36PTC&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRCPLF36PTC&lang=en,https://enroll.southwestpl.com,,(866) 941-7975,False,False,English,4.0
12430,AEP TEXAS CENTRAL COMPANY,VOLT ELECTRICITY PROVIDER LP,Signature Index Plan,0.108,0.099,0.094,,False,False,2.0,Indexed,0.0,0.0,0.00,http://voltep.com,Call us at 1-281-369-5900 for help signing up or signup online,http://voltep.com/terms_of_service.html,False,,https://www.voltpower.net/pdf/705.12.8.19.aepc.1.pdf,https://volt-enrollment-ep.azurewebsites.net/?V=2&Pid=705,,(281) 369-5900,False,False,English,1.0
13148,AEP TEXAS CENTRAL COMPANY,THINK ENERGY,THINK SIMPLE 12 POWER TO CHOOSE ONLINE EXCLUSIVE,0.117,0.108,0.104,,False,False,1.0,Fixed,6.0,12.0,150.00,https://www.mythinkenergy.com/,THINK SIMPLE 12 Online Enrollment Special - NO HIDDEN FEES - NO MONTHLY FEES - NO TIERED USAGE OR OTHER TRICKS - We are BBB rated A+ and a 4-Star Company on TrustPilot. Click History link under star rating to review and compare complaint history.  This online offer is only available for new customers who enroll through the Power to Choose website.,https://www.mythinkenergy.com/signup/PDFTemplates/contract_api/index.php/contract/TC/state/TX/customer_type/RESI/service/Electric/plan_code/FP10,False,,https://www.mythinkenergy.com/signup/includes/eflptc.php?utility=AEP_TCC&term=12&ZipCode=77414&promocode=tx2ss4qd,https://www.mythinkenergy.com/?promo=tx2ss4qd,,(888) 531-5047,True,False,English,2.0
13150,AEP TEXAS CENTRAL COMPANY,THINK ENERGY,THINK SIMPLE 24 POWER TO CHOOSE ONLINE EXCLUSIVE,0.114,0.105,0.101,,False,False,1.0,Fixed,6.0,24.0,175.00,https://www.mythinkenergy.com/,THINK SIMPLE 24 Online Enrollment Special - NO HIDDEN FEES - NO MONTHLY FEES - NO TIERED USAGE OR OTHER TRICKS - We are BBB rated A+ and a 4-Star Company on TrustPilot. Click History link under star rating to review and compare complaint history.  This online offer is only available for new customers who enroll through the Power to Choose website.,https://www.mythinkenergy.com/signup/PDFTemplates/contract_api/index.php/contract/TC/state/TX/customer_type/RESI/service/Electric/plan_code/FP10,False,,https://www.mythinkenergy.com/signup/includes/eflptc.php?utility=AEP_TCC&term=24&ZipCode=77414&promocode=tx2ss4qd,https://www.mythinkenergy.com/?promo=tx2ss4qd,,(888) 531-5047,True,False,English,2.0
13318,AEP TEXAS CENTRAL COMPANY,MIDAMERICAN ENERGY SERVICES LLC,Fixed Generation Supply,0.122,0.113,0.108,,False,False,1.0,Fixed,10.0,12.0,20.00 per month left in term,http://www.midamericanenergyservices.com,,https://www.midamericanenergyservices.com/ResidentialSmallBusiness/GetDocument?programId=2937&planId=5832&typeId=3,False,,https://www.midamericanenergyservices.com/ResidentialSmallBusiness/GetDocument?programId=2937&planId=5832&typeId=1,https://www.midamericanenergyservices.com/ResidentialSmallBusiness/Offers?ProgramId=2937,,(800) 342-3346,False,False,English,5.0
13321,AEP TEXAS CENTRAL COMPANY,MIDAMERICAN ENERGY SERVICES LLC,Fixed Generation Supply,0.121,0.112,0.107,,False,False,1.0,Fixed,10.0,24.0,20.00 per month left in term,http://www.midamericanenergyservices.com,,https://www.midamericanenergyservices.com/ResidentialSmallBusiness/GetDocument?programId=2937&planId=5833&typeId=3,False,,https://www.midamericanenergyservices.com/ResidentialSmallBusiness/GetDocument?programId=2937&planId=5833&typeId=1,https://www.midamericanenergyservices.com/ResidentialSmallBusiness/Offers?ProgramId=2937,,(800) 342-3346,False,False,English,5.0
15954,AEP TEXAS CENTRAL COMPANY,YEP,YEP Saver Month to Month Autopay E-Plan,0.112,0.1,0.094,,False,False,0.0,Variable,16.0,1.0,0.00,http://www.yeptexas.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in YEP’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRCPLPROMOPTC&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRCPLPROMOPTC&lang=en,https://enroll.yepenergy.com,,(866) 937-5937,True,False,English,4.0
15958,AEP TEXAS CENTRAL COMPANY,SOUTHWEST POWER & LIGHT,Texas Saver Month to Month Autopay E-Plan,0.112,0.1,0.094,,False,False,0.0,Variable,16.0,1.0,0.00,http://www.southwestpl.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRCPLPROMOPTC&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRCPLPROMOPTC&lang=en,https://enroll.southwestpl.com,,(866) 941-7975,True,False,English,4.0
16141,AEP TEXAS CENTRAL COMPANY,Express Energy,Quick 12 🏃,0.15,0.075,0.139,Tiered Plan,False,False,1.0,Fixed,6.0,12.0,20 per month remaining,https://www.myexpressenergy.com/personalized-plans-and-rates?utm_source=ptc&utm_medium=AEPTC_12&utm_campaign=affiliate&promocode=ee_ptc&utm_content=quick,"No Frills. Low Bills. Fixed price for 12 months, low bills and low cancellation fee. Easy 24/7 access to your account Online.",https://www.myexpressenergy.com/Docs/TOSA_ExpressEnergy.pdf,False,,https://www.myexpressenergy.com/viewpdf.aspx/?Docs/efl_quikva12haa_a.pdf,https://www.myexpressenergy.com/personalized-plans-and-rates?utm_source=ptc&utm_medium=AEPTC_12&utm_campaign=affiliate&promocode=ee_ptc&utm_content=quick,,(844) 361-2075,True,True,English,2.0
16429,AEP TEXAS CENTRAL COMPANY,AMBIT ENERGY,Lone Star Classic 12,0.156,0.137,0.127,,False,False,1.0,Fixed,15.0,12.0,199.00,http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C,A monthly E-Plan credit is available for this product by successfully enrolling in Ambit Energy’s Paperless Billing and Automatic Payment programs when you sign up for new service. See Electricity Facts Label for discount information and enrollment requirements.,https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService,False,,https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_12ENR1660_288_1/EN,http://www.ambitenergy.com,,(877) 282-6248,False,False,English,3.0
16445,AEP TEXAS CENTRAL COMPANY,AMBIT ENERGY,Lone Star Flex,0.192,0.178,0.171,,False,False,0.0,Variable,15.0,1.0,0.00,http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C,,https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService,False,,https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_0ENR1654_288_1/EN,http://www.ambitenergy.com,,(877) 282-6248,False,False,English,3.0
16469,AEP TEXAS CENTRAL COMPANY,AMBIT ENERGY,Ambit Green Texas Flex,0.194,0.18,0.173,,False,False,0.0,Variable,100.0,1.0,0.00,http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C,,https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService,False,,https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_0ENR1662_288_1/EN,http://www.ambitenergy.com,,(877) 282-6248,False,False,English,3.0
16521,AEP TEXAS CENTRAL COMPANY,CHAMPION ENERGY SERVICES LLC,Champ Saver-12,0.12,0.111,0.107,,False,False,1.0,Fixed,16.0,12.0,150.00,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose&agentid=ptcl12,,https://web.championenergyservices.com/Portals/0/Documents/FulfillmentDocuments_TX/Residential/TOS/TEXAS_TOS_050118.pdf,False,,https://docs.championenergyservices.com/ExternalDocs?planname=PN2413&state=TX&language=EN,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose,,(877) 653-5090,False,False,English,5.0
16522,AEP TEXAS CENTRAL COMPANY,CHAMPION ENERGY SERVICES LLC,Green Energy-24,0.123,0.114,0.11,,False,False,1.0,Fixed,100.0,24.0,250,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose&agentid=ptcl18,,https://web.championenergyservices.com/Portals/0/Documents/FulfillmentDocuments_TX/Residential/TOS/TEXAS_TOS_050118.pdf,False,,https://docs.championenergyservices.com/ExternalDocs?planname=PN2414&state=TX&language=EN,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose,,(877) 653-5090,False,False,English,5.0
16523,AEP TEXAS CENTRAL COMPANY,CHAMPION ENERGY SERVICES LLC,Champ Saver-24,0.117,0.108,0.104,,False,False,1.0,Fixed,16.0,24.0,250.00,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose&agentid=ptcl24,,https://web.championenergyservices.com/Portals/0/Documents/FulfillmentDocuments_TX/Residential/TOS/TEXAS_TOS_050118.pdf,False,,https://docs.championenergyservices.com/ExternalDocs?planname=PN2418&state=TX&language=EN,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose,,(877) 653-5090,False,False,English,5.0
16759,AEP TEXAS CENTRAL COMPANY,AMBIT ENERGY,Lone Star Plus 12,0.161,0.142,0.127,Tiered Rate Plan. See Fact Sheet for details.,False,False,1.0,Fixed,15.0,12.0,199.00,http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C,A 12-month plan that may suit Customers with higher usage. A monthly E-Plan credit is available for this product by successfully enrolling in Ambit Energy’s Paperless Billing and Automatic Payment programs when you sign up for new service. See Electricity Facts Label for discount information and enrollment requirements.,https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService,False,,https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLEDT_12ENR1672_288_1,http://www.ambitenergy.com,,(877) 282-6248,False,True,English,3.0
16765,AEP TEXAS CENTRAL COMPANY,AMBIT ENERGY,Lone Star Basic 12,0.153,0.137,0.154,Tiered Rate Plan. See Fact Sheet for details.,False,False,1.0,Fixed,15.0,12.0,199.00,http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C,A no frills term plan without base charges. It’s that simple. A monthly E-Plan credit is available for this product by successfully enrolling in Ambit Energy’s Paperless Billing and Automatic Payment programs when you sign up for new service. See Electricity Facts Label for discount information and enrollment requirements.,https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService,False,,https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLEDT_12ENR1670_288_1,http://www.ambitenergy.com,,(877) 282-6248,False,True,English,3.0
16778,AEP TEXAS CENTRAL COMPANY,Pogo Energy,100% Clean Energy Plan 5,0.164,0.14,0.128,,True,False,1.0,Fixed,100.0,0.0,0.00,https://pogoenergy.com?utm_source=powertochoose&utm_medium=logo&utm_content=aepcentral,"100% clean energy, plus you could save $300 or more on your electricity with Pogo Energy*.<br />No deposits. No contracts. No BS (bill shock).<br />Track your usage every day.<br />Plus no 'gotcha' fees for disconnects or late payments.<br />Start for as little as $20 and get your first 3 days free.",https://pogoenergy.com/wp-content/uploads/2020/01/Pogo_Energy_TOS_20200110.pdf?utm_source=powertochoose&utm_medium=tos&utm_content=aepcentral,False,,https://pogoenergy.com/wp-content/uploads/2020/04/Pogo_Energy_EFL_AEP_Central_20200429.pdf?utm_source=powertochoose&utm_medium=efl&utm_content=aepcentral,https://my.pogoenergy.com/enroll?utm_source=powertochoose&utm_medium=enroll&utm_content=aepcentral,https://pogoenergy.com/wp-content/uploads/2020/01/Pogo_Energy_PDS_20200110.pdf?utm_source=powertochoose&utm_medium=pds&utm_content=aepcentral,(888) 764-6669,False,False,English,4.0
16823,AEP TEXAS CENTRAL COMPANY,TXU ENERGY,Value Edge 12,0.154,0.105,0.13,Managing your budget just got easier with a $30 bill credit that’s automatically applied each month when your usage is 800 kWh or more.,False,False,1.0,Fixed,6.0,12.0,150.00,http://www.txu.com/ptc/valueedge12,Your actual average price per kWh for electricity service will depend on your usage as shown in the Electricity Facts Label (EFL). The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges.,https://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf,False,,https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=TCX30VALED12AK&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_AEPTCC,http://www.txu.com/ptc/valueedge12,,(855) 847-6135,True,True,English,5.0
17243,AEP TEXAS CENTRAL COMPANY,TARA ENERGY,PTC Plan - 12,0.121,0.118,0.117,,False,False,1.0,Fixed,10.0,12.0,175.00 per ESIID,,"Lock in your energy rate for 12 months with no Base Charges, no Minimum Use fees or Payment fees!! Transmission and distribution costs passed through at cost.Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-866-438-8272",https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=A1/xg8+QheM=&RCID=C2EGh7SsiDo=&L=6f+Ch9flI7k=,False,,https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=A1/xg8+QheM=&RCID=C2EGh7SsiDo=&L=6f+Ch9flI7k=&dt=3/5/2020,https://www.taraenergy.com/Residential/Plans-and-Prices/promocode/ptc,,(866) 820-5116,True,False,English,2.0
17245,AEP TEXAS CENTRAL COMPANY,TARA ENERGY,PTC Plan - 24,0.119,0.116,0.115,,False,False,1.0,Fixed,10.0,24.0,175.00 per ESIID,,"Lock in your energy rate for 24 months with no Base Charges, no Minimum Use fees or Payment fees!! Transmission and distribution costs passed through at cost. Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-866-438-8272.",https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=aArET0ipsFw=&RCID=C2EGh7SsiDo=&L=6f+Ch9flI7k=,False,,https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=nsHMnWT0EBQ=&RCID=C2EGh7SsiDo=&L=6f+Ch9flI7k=,https://www.taraenergy.com/Residential/Plans-and-Prices/promocode/ptc,,(866) 820-5116,True,False,English,2.0
17275,AEP TEXAS CENTRAL COMPANY,JUST ENERGY,PTC Plan - 12,0.133,0.13,0.129,,False,False,1.0,Fixed,10.0,12.0,175.00 per ESIID,,Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-877-587-8674,https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=my9x0ElcH4Q=&RCID=nnkoyMHsHd8=&L=6f+Ch9flI7k=,False,,https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=my9x0ElcH4Q=&RCID=nnkoyMHsHd8=&L=6f+Ch9flI7k=&dt=3/5/2020,http://www.justenergydeals.com/ptc,,(866) 256-9229,True,False,English,1.0
17277,AEP TEXAS CENTRAL COMPANY,JUST ENERGY,PTC Plan - 24,0.136,0.133,0.132,,False,False,1.0,Fixed,10.0,24.0,175.00 per ESIID,,Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-877-587-8674,https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=TyROgAsau3I=&RCID=nnkoyMHsHd8=&L=6f+Ch9flI7k=,False,,https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=TyROgAsau3I=&RCID=nnkoyMHsHd8=&L=6f+Ch9flI7k=,https://www.justenergy.com/affiliatepartner/ptc,,(866) 256-9229,True,False,English,1.0
17305,AEP TEXAS CENTRAL COMPANY,AMIGO ENERGY,PTC Plan - 12,0.119,0.116,0.115,,False,False,1.0,Fixed,10.0,12.0,175.00 per ESIID,https://www.amigoenergy.com/,"Lock in your energy rate for 12 months with no Base Charges, no Minimum Use fees or Payment fees!! Transmission and distribution costs passed through at cost. Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-888-995-9299",https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=Bi8knkBjNR4=&RCID=mUrxqmy/vq8=&L=6f+Ch9flI7k=,False,,https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=Bi8knkBjNR4=&RCID=mUrxqmy/vq8=&L=6f+Ch9flI7k=&dt=3/5/2020,https://www.amigoenergy.com/energy-rates-and-plans?pc=PTC,,(866) 211-9461,True,False,English,2.0
17307,AEP TEXAS CENTRAL COMPANY,AMIGO ENERGY,PTC Plan - 24,0.117,0.114,0.113,,False,False,1.0,Fixed,10.0,24.0,175.00 per ESIID,https://www.amigoenergy.com/,"Lock in your energy rate for 24 months with no Base Charges, no Minimum Use fees or Payment fees!! Transmission and distribution costs passed through at cost. Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-888-995-9299",https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=GGG5M33uc7E=&RCID=mUrxqmy/vq8=&L=6f+Ch9flI7k=,False,,https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=GGG5M33uc7E=&RCID=mUrxqmy/vq8=&L=6f+Ch9flI7k=&dt=3/5/2020,https://www.amigoenergy.com/energy-rates-and-plans?pc=PTC,,(866) 211-9461,True,False,English,2.0
17500,AEP TEXAS CENTRAL COMPANY,V247 POWER CORPORATION,Spring Savings 12 Online Exclusive,0.112,0.103,0.098,,False,False,1.0,Fixed,16.0,12.0,250.00,https://v247power.com/,"Our Spring Savings 12 plan is straightforward with no gimmicks. Just simple low energy rate, no matter how much electricity you use.",https://v247power.com/Docs/TOS/v247power_TOS.pdf,True,,https://v247power.com/EFL/Resi/E/2020-05-01343FLEXAEPC5.24412.pdf,https://v247power.com/products/?zip=78526&pcode=BRKGCNPPTC1,,(855) 888-9888,True,False,English,4.0
17501,AEP TEXAS CENTRAL COMPANY,V247 POWER CORPORATION,Spring Savings 24 Online Exclusive,0.113,0.104,0.099,,False,False,1.0,Fixed,16.0,24.0,325.00,https://v247power.com/,"Our Spring Savings 24 plan is straightforward with no gimmicks. Just simple low energy rate, no matter how much electricity you use.",https://v247power.com/Docs/TOS/v247power_TOS.pdf,True,,https://v247power.com/EFL/Resi/E/2020-05-01345FLEXAEPC5.34424.pdf,https://v247power.com/products/?zip=78526&pcode=BRKGCNPPTC1,,(855) 888-9888,True,False,English,4.0
