"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"11682","AEP TEXAS CENTRAL COMPANY","CIRRO ENERGY","Smart Simple 12","0.1130","0.1040","0.0990","","False","False","1","Fixed","10","12","150.00","https://www.cirroenergy.com","Paperless eBill and Bill Alert Options ::: 24/7 Local Customer Service ::: NO FEES for VISA, DISCOVER & MC::: Easy Online Account Access ::: This offer is for new customers only","https://www.cirroenergy.com/files/0901751880b58ee7.pdf","False","","https://www.cirroenergy.com/files/090175188253ed0c.pdf","https://www.cirroenergy.com/signup/plans?tdsp_code=D0004&promo_code=WA198B&fromLP=ptc","","(844) 417-7180","TRUE","FALSE","English","3"
"12052","AEP TEXAS CENTRAL COMPANY","INFINITE ENERGY","12 Month Simple Plan","0.1190","0.1100","0.1060","","False","False","1","Fixed","4","12","150.00","https://www.infiniteenergy.com/texas/electricity/?promoCode=PTC&utm_source=Power%20to%20Choose&utm_medium=enroll&utm_campaign=Simple%20Plan&utm_term=3&utm_content=Website","Call (877) 928-8766 to talk with a real U.S.-based Customer Care representative, Monday through Friday from 7 a.m. to 6 p.m. CST. Or sign up online at InfiniteEnergy.com.","https://api.infiniteenergy.com/enrollments/pdf/IE/terms-of-service?languagePreference=en_US","False","","https://api.infiniteenergy.com/enrollments/pdf/electricity-facts-label?businessEntityAliasId=2&ldcName=AEPC&rateDescriptor=12-Month%20Simple&promoCode=PTC","https://signup.infiniteenergy.com/?promoCode=PTC&utm_source=Power%20to%20Choose&utm_medium=enroll&utm_campaign=Simple%20Plan&utm_term=12&utm_content=Signup","","(877) 928-8766","FALSE","FALSE","English","4"
"12294","AEP TEXAS CENTRAL COMPANY","INFUSE ENERGY LLC","Keep It Simple Savings Flex","0.1090","0.0960","0.0900","","False","False","0","Variable","19","1","0.00","https://www.infuseenergy.com/","Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.","http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20180913-000000-English%20(Resi%20+%20Sm%20Comm).pdf","False","","https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202005/EFL-20200512-085117-AEPS-Keep It Simple Savings Flex (English).pdf","https://www.infuseenergy.com/signup/signup-step1/?id=999682&promotion=NONE&valid=N&referral=&landingpage=ptc","","(844) 463-8732","TRUE","FALSE","English","4"
"12303","AEP TEXAS CENTRAL COMPANY","INFUSE ENERGY LLC","Keep It Simple Savings Green Flex","0.1100","0.0970","0.0910","","False","False","0","Variable","100","1","0.00","https://www.infuseenergy.com/","100% green energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.","http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20180913-000000-English%20(Resi%20+%20Sm%20Comm).pdf","False","","https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202005/EFL-20200512-085117-AEPS-Keep It Simple Savings Green Flex (English).pdf","https://www.infuseenergy.com/signup/signup-step1/?id=999677&promotion=NONE&valid=N&referral=&landingpage=ptc","","(844) 463-8732","TRUE","FALSE","English","4"
"12406","AEP TEXAS CENTRAL COMPANY","CONSTELLATION NEWENERGY INC","12 Month Usage Bill Credit ","0.1430","0.0990","0.1040","Constellation will automatically apply a $35 bill credit to your invoice for each billing cycle where usage is at least 1000 kWh. An additional $15 bill credit will be applied when usage reaches 2000 kWh","False","False","1","Fixed","16","12","50.00","https://www.constellation.com/content/constellation/en/campaigns/powertochoose.html ","","https://www.constellation.com/bin/residential/Terms_TX?versionNum=01HFN","False","","https://www.constellation.com/bin/residential/Terms_TX?versionNum=01X7R","https://www.constellation.com/content/constellation/en/campaigns/powertochoose.html","","(855) 797-8465","FALSE","TRUE","English","3"
"12407","AEP TEXAS CENTRAL COMPANY","CONSTELLATION NEWENERGY INC","12 Month","0.1280","0.1190","0.1140","","False","False","1","Fixed","16","12","50.00","https://www.constellation.com/content/constellation/en/campaigns/powertochoose.html ","","https://www.constellation.com/bin/residential/Terms_TX?versionNum=01HK1","False","","https://www.constellation.com/bin/residential/Terms_TX?versionNum=01X7Q","https://www.constellation.com/content/constellation/en/campaigns/powertochoose.html","","(855) 797-8465","FALSE","FALSE","English","3"
"12471","AEP TEXAS CENTRAL COMPANY","4CHANGE ENERGY","Power Saver 24","0.1110","0.1020","0.0980","","False","False","1","Fixed","6","24","20 per month remaining","https://www.4changeenergy.com/personalized-plans-and-rates/?utm_source=ptc&utm_medium=AEPTCC_24&utm_campaign=affiliate&promocode=ptc&tdu=ER_AEPTCC&productcode=powsvb24hab_a&utm_content=powersaver","","https://www.4changeenergy.com/Docs/TOSA_4ChangeEnergy.pdf","False","","https://www.4changeenergy.com/Docs/efl_powsvb24hab_a.pdf","https://www.4changeenergy.com/personalized-plans-and-rates/?utm_source=ptc&utm_medium=AEPTCC_24&utm_campaign=affiliate&promocode=ptc&tdu=ER_AEPTCC&productcode=powsvb24hab_a&utm_content=powersaver","","(844) 840-1066","TRUE","FALSE","English","2"
"12889","AEP TEXAS CENTRAL COMPANY","SOUTHWEST POWER & LIGHT","Texas Saver Fixed Rate Autopay E-Plan","0.1150","0.1030","0.0970","","False","False","1","Fixed","16","12","175.00","http://www.southwestpl.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRCPLF12PTC&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRCPLF12PTC&lang=en","https://enroll.southwestpl.com","","(866) 941-7975","FALSE","FALSE","English","4"
"12998","AEP TEXAS CENTRAL COMPANY","SOUTHWEST POWER & LIGHT","9 Month Spirit Of Texas Fixed Rate AutoPay E-Plan","0.1370","0.1250","0.1190","","False","False","1","Fixed","16","9","175.00","http://www.southwestpl.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRCPLF9PTC&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRCPLF9PTC&lang=en","https://enroll.southwestpl.com","","(866) 941-7975","FALSE","FALSE","English","4"
"13005","AEP TEXAS CENTRAL COMPANY","SOUTHWEST POWER & LIGHT","18 Month Spirit Of Texas Fixed Rate AutoPay E-Plan","0.1230","0.1110","0.1050","","False","False","1","Fixed","16","18","175.00","http://www.southwestpl.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRCPLF18PTC&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRCPLF18PTC&lang=en","https://enroll.southwestpl.com","","(866) 941-7975","FALSE","FALSE","English","4"
"13013","AEP TEXAS CENTRAL COMPANY","SOUTHWEST POWER & LIGHT","Texas Saver Fixed Rate Autopay E-Plan","0.1160","0.1040","0.0980","","False","False","1","Fixed","16","24","175.00","http://www.southwestpl.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRCPLF24PTC&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRCPLF24PTC&lang=en","https://enroll.southwestpl.com","","(866) 941-7975","FALSE","FALSE","English","4"
"13021","AEP TEXAS CENTRAL COMPANY","SOUTHWEST POWER & LIGHT","Texas Saver Fixed Rate Autopay E-Plan","0.1160","0.1040","0.0980","","False","False","1","Fixed","16","36","175.00","http://www.southwestpl.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRCPLF36PTC&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRCPLF36PTC&lang=en","https://enroll.southwestpl.com","","(866) 941-7975","FALSE","FALSE","English","4"
"12430","AEP TEXAS CENTRAL COMPANY","VOLT ELECTRICITY PROVIDER LP","Signature Index Plan","0.1080","0.0990","0.0940","","False","False","2","Indexed","0","0","0.00","http://voltep.com","Call us at 1-281-369-5900 for help signing up or signup online","http://voltep.com/terms_of_service.html","False","","https://www.voltpower.net/pdf/705.12.8.19.aepc.1.pdf","https://volt-enrollment-ep.azurewebsites.net/?V=2&Pid=705","","(281) 369-5900","FALSE","FALSE","English","1"
"13148","AEP TEXAS CENTRAL COMPANY","THINK ENERGY","THINK SIMPLE 12 POWER TO CHOOSE ONLINE EXCLUSIVE","0.1170","0.1080","0.1040","","False","False","1","Fixed","6","12","150.00","https://www.mythinkenergy.com/","THINK SIMPLE 12 Online Enrollment Special - NO HIDDEN FEES - NO MONTHLY FEES - NO TIERED USAGE OR OTHER TRICKS - We are BBB rated A+ and a 4-Star Company on TrustPilot. Click History link under star rating to review and compare complaint history.  This online offer is only available for new customers who enroll through the Power to Choose website.","https://www.mythinkenergy.com/signup/PDFTemplates/contract_api/index.php/contract/TC/state/TX/customer_type/RESI/service/Electric/plan_code/FP10","False","","https://www.mythinkenergy.com/signup/includes/eflptc.php?utility=AEP_TCC&term=12&ZipCode=77414&promocode=tx2ss4qd","https://www.mythinkenergy.com/?promo=tx2ss4qd","","(888) 531-5047","TRUE","FALSE","English","2"
"13150","AEP TEXAS CENTRAL COMPANY","THINK ENERGY","THINK SIMPLE 24 POWER TO CHOOSE ONLINE EXCLUSIVE","0.1140","0.1050","0.1010","","False","False","1","Fixed","6","24","175.00","https://www.mythinkenergy.com/","THINK SIMPLE 24 Online Enrollment Special - NO HIDDEN FEES - NO MONTHLY FEES - NO TIERED USAGE OR OTHER TRICKS - We are BBB rated A+ and a 4-Star Company on TrustPilot. Click History link under star rating to review and compare complaint history.  This online offer is only available for new customers who enroll through the Power to Choose website.","https://www.mythinkenergy.com/signup/PDFTemplates/contract_api/index.php/contract/TC/state/TX/customer_type/RESI/service/Electric/plan_code/FP10","False","","https://www.mythinkenergy.com/signup/includes/eflptc.php?utility=AEP_TCC&term=24&ZipCode=77414&promocode=tx2ss4qd","https://www.mythinkenergy.com/?promo=tx2ss4qd","","(888) 531-5047","TRUE","FALSE","English","2"
"13318","AEP TEXAS CENTRAL COMPANY","MIDAMERICAN ENERGY SERVICES LLC","Fixed Generation Supply","0.1220","0.1130","0.1080","","False","False","1","Fixed","10","12","20.00 per month left in term","http://www.midamericanenergyservices.com","","https://www.midamericanenergyservices.com/ResidentialSmallBusiness/GetDocument?programId=2937&planId=5832&typeId=3","False","","https://www.midamericanenergyservices.com/ResidentialSmallBusiness/GetDocument?programId=2937&planId=5832&typeId=1","https://www.midamericanenergyservices.com/ResidentialSmallBusiness/Offers?ProgramId=2937","","(800) 342-3346","FALSE","FALSE","English","5"
"13321","AEP TEXAS CENTRAL COMPANY","MIDAMERICAN ENERGY SERVICES LLC","Fixed Generation Supply","0.1210","0.1120","0.1070","","False","False","1","Fixed","10","24","20.00 per month left in term","http://www.midamericanenergyservices.com","","https://www.midamericanenergyservices.com/ResidentialSmallBusiness/GetDocument?programId=2937&planId=5833&typeId=3","False","","https://www.midamericanenergyservices.com/ResidentialSmallBusiness/GetDocument?programId=2937&planId=5833&typeId=1","https://www.midamericanenergyservices.com/ResidentialSmallBusiness/Offers?ProgramId=2937","","(800) 342-3346","FALSE","FALSE","English","5"
"15954","AEP TEXAS CENTRAL COMPANY","YEP","YEP Saver Month to Month Autopay E-Plan","0.1120","0.1000","0.0940","","False","False","0","Variable","16","1","0.00","http://www.yeptexas.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in YEP’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRCPLPROMOPTC&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRCPLPROMOPTC&lang=en","https://enroll.yepenergy.com","","(866) 937-5937","TRUE","FALSE","English","4"
"15958","AEP TEXAS CENTRAL COMPANY","SOUTHWEST POWER & LIGHT","Texas Saver Month to Month Autopay E-Plan","0.1120","0.1000","0.0940","","False","False","0","Variable","16","1","0.00","http://www.southwestpl.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRCPLPROMOPTC&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRCPLPROMOPTC&lang=en","https://enroll.southwestpl.com","","(866) 941-7975","TRUE","FALSE","English","4"
"16141","AEP TEXAS CENTRAL COMPANY","Express Energy","Quick 12 🏃","0.1500","0.0750","0.1390","Tiered Plan","False","False","1","Fixed","6","12","20 per month remaining","https://www.myexpressenergy.com/personalized-plans-and-rates?utm_source=ptc&utm_medium=AEPTC_12&utm_campaign=affiliate&promocode=ee_ptc&utm_content=quick","No Frills. Low Bills. Fixed price for 12 months, low bills and low cancellation fee. Easy 24/7 access to your account Online.","https://www.myexpressenergy.com/Docs/TOSA_ExpressEnergy.pdf","False","","https://www.myexpressenergy.com/viewpdf.aspx/?Docs/efl_quikva12haa_a.pdf","https://www.myexpressenergy.com/personalized-plans-and-rates?utm_source=ptc&utm_medium=AEPTC_12&utm_campaign=affiliate&promocode=ee_ptc&utm_content=quick","","(844) 361-2075","TRUE","TRUE","English","2"
"16429","AEP TEXAS CENTRAL COMPANY","AMBIT ENERGY","Lone Star Classic 12","0.1560","0.1370","0.1270","","False","False","1","Fixed","15","12","199.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","A monthly E-Plan credit is available for this product by successfully enrolling in Ambit Energy’s Paperless Billing and Automatic Payment programs when you sign up for new service. See Electricity Facts Label for discount information and enrollment requirements.","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_12ENR1660_288_1/EN","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","English","3"
"16445","AEP TEXAS CENTRAL COMPANY","AMBIT ENERGY","Lone Star Flex","0.1920","0.1780","0.1710","","False","False","0","Variable","15","1","0.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_0ENR1654_288_1/EN","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","English","3"
"16469","AEP TEXAS CENTRAL COMPANY","AMBIT ENERGY","Ambit Green Texas Flex","0.1940","0.1800","0.1730","","False","False","0","Variable","100","1","0.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_0ENR1662_288_1/EN","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","English","3"
"16521","AEP TEXAS CENTRAL COMPANY","CHAMPION ENERGY SERVICES LLC","Champ Saver-12","0.1200","0.1110","0.1070","","False","False","1","Fixed","16","12","150.00","https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose&agentid=ptcl12","","https://web.championenergyservices.com/Portals/0/Documents/FulfillmentDocuments_TX/Residential/TOS/TEXAS_TOS_050118.pdf","False","","https://docs.championenergyservices.com/ExternalDocs?planname=PN2413&state=TX&language=EN","https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose","","(877) 653-5090","FALSE","FALSE","English","5"
